review_id,customer_id,date,source,text,sentiment_score,sentiment_label,star_rating,topics,churn_signal
REV-01530,CUST-01502,2026-03-26,google_play,Toward decision statement stuff partner perhaps early three. Condition under that probably front base. Plan century decade fast do now. Fund vote factor perform stop military.,-0.062,neutral,3,slow delivery|easy to use,False
REV-01531,CUST-02472,2026-03-26,social_media,Fight story house cost seat detail sound.,0.454,positive,5,reliable product|great support,False
REV-01532,CUST-01585,2026-03-26,app_store,Itself drive avoid top involve good. Sort store seem big skin ago who.,-0.098,neutral,3,overpriced|confusing UI,False
REV-01533,CUST-02521,2026-03-26,social_media,Account put floor everybody article. Or include experience. Us blood field. Would speech develop form ask political especially. Admit stay less maybe surface course. Either up pressure cup.,0.369,positive,5,good value|love the app,False
REV-01534,CUST-02414,2026-03-26,trustpilot,Scientist company send thing. You attention land commercial remember between. Nearly why picture half teach notice media.,0.633,positive,5,fast shipping|love the app,False
REV-01535,CUST-00012,2026-03-26,app_store,Nothing candidate table natural let his option.,0.491,positive,5,easy to use|reliable product,False
REV-01536,CUST-03219,2026-03-26,support_ticket,Toward scene tree. Own themselves camera west mother point. Garden she late spring lose. High it describe big piece myself. By between ever let speech. Fly our rule other letter represent build.,-0.611,negative,1,wrong item|overpriced,True
REV-01537,CUST-00812,2026-03-26,google_play,Forget yet determine hour important. List theory even onto indicate beat.,-0.054,neutral,3,wrong item|no response,False
REV-01538,CUST-02804,2026-03-26,google_play,Picture song cold weight low accept population. Next change outside parent charge wind fish keep. Factor identify enjoy short. Worry black girl quickly game PM leader especially.,0.227,neutral,3,love the app,False
REV-01539,CUST-02251,2026-03-26,social_media,Bag manage artist college.,-0.01,neutral,3,hidden fees|overpriced,False
REV-01540,CUST-00201,2026-03-26,social_media,Military data development tell mention.,0.136,neutral,3,helpful team|poor support,False
REV-01541,CUST-00622,2026-03-26,social_media,Hand until clear decide. Lose fine politics tax effect middle. Account let each night four hotel example never.,0.233,neutral,3,helpful team|poor support,False
REV-01542,CUST-01710,2026-03-26,social_media,Under support ever year. Member perform design discussion among research space. North national state mission partner.,-0.137,neutral,3,confusing UI,False
REV-01543,CUST-00806,2026-03-26,google_play,Suddenly center security member. Staff hot detail order outside agree money return. Modern face old along decade say radio.,0.013,neutral,3,confusing UI|poor support,False
REV-01544,CUST-04775,2026-03-26,app_store,Condition threat set weight. Single seven just others.,-0.431,negative,1,poor support|slow delivery,False
REV-01545,CUST-04231,2026-03-26,trustpilot,Professional until dream affect network growth project. For check amount tend simple common court. Fall beautiful capital middle level if. Small Congress use employee rich change whole. Buy might need thought fast any hand.,-0.115,neutral,3,quick response|smooth checkout,False
REV-01546,CUST-00141,2026-03-26,trustpilot,Write from walk maybe address catch tell each.,-0.587,negative,2,slow delivery|broken product|poor support,True
REV-01547,CUST-01731,2026-03-26,google_play,Law technology land. Apply store camera green.,0.152,neutral,3,confusing UI,False
REV-01548,CUST-01042,2026-03-26,trustpilot,Political everyone education always cup pretty. Stuff sea mention clear fact. Age in wide positive who west seven.,0.013,neutral,3,confusing UI,False
REV-01549,CUST-00981,2026-03-26,app_store,Me window set stop.,-0.312,negative,2,broken product,True
REV-01550,CUST-01736,2026-03-26,app_store,Firm actually owner management least.,0.903,positive,5,beautiful design|great support|easy to use,False
REV-01551,CUST-04359,2026-03-26,app_store,Section necessary bank now executive. Brother seem energy should.,-0.01,neutral,3,reliable product|smooth checkout,False
REV-01552,CUST-02983,2026-03-26,app_store,Than president official talk wear among indeed field. Follow health approach such practice than. Majority happy those. Pretty despite month cause site wind. Assume figure old modern stay agent able. Leg late call. Concern role also.,0.229,neutral,3,quick response,False
REV-01553,CUST-04044,2026-03-26,support_ticket,Suddenly local address box through. Table memory country major. Specific give take trouble try. Audience these painting practice various imagine consumer.,-0.187,neutral,3,broken product|easy to use,False
REV-01554,CUST-03578,2026-03-26,app_store,Appear my those ago name writer decade guy. Her charge quickly without hold seem society. Soon show data marriage candidate note. Explain serious language course leader stand son. Nice health recent operation.,-0.086,neutral,3,broken product,False
REV-01555,CUST-03870,2026-03-26,google_play,Camera site effort.,0.246,neutral,3,good value,False
REV-01556,CUST-02673,2026-03-26,social_media,Away campaign fund nice effort.,-0.05,neutral,3,smooth checkout,False
REV-01557,CUST-02961,2026-03-26,google_play,Growth box able hair hour main seat.,0.101,neutral,3,helpful team,False
REV-01558,CUST-04452,2026-03-26,support_ticket,Movement back morning we home situation show. If Democrat reveal hold degree carry government. Sing seven those where eight quite meet.,0.463,positive,5,good value|reliable product,False
REV-01559,CUST-02234,2026-03-26,app_store,End base our spring than. Pull painting start remember right. Prove important final better stock recently machine. Upon minute cultural job theory year.,-0.133,neutral,3,poor support|fast shipping,False
REV-01560,CUST-00738,2026-03-26,support_ticket,Like behavior owner face tough close plan. News off indicate door machine experience ask serious.,-0.499,negative,2,buggy app,False
REV-01561,CUST-02378,2026-03-26,trustpilot,Fine because which thousand whatever. White security page. Sister agreement agency seat recently property care week. Increase church specific task marriage hand. Boy nothing yeah story. Another production international hospital.,-0.587,negative,1,terrible experience|broken product|confusing UI,False
REV-01562,CUST-01067,2026-03-26,social_media,Story along wide hope should item. Fall artist card school son practice general Mrs. Who personal work every heavy expert. Offer possible lose either boy article impact.,0.747,positive,4,easy to use|great support|helpful team,False
REV-01563,CUST-02334,2026-03-26,support_ticket,Realize attention want. Do home be.,0.519,positive,5,good value,False
REV-01564,CUST-01140,2026-03-26,google_play,Rock they cold usually brother. Least size large special decade develop. Environmental truth billion soldier animal. Care reveal economic rule now drug simply. Senior near low line material seven contain.,0.395,positive,4,easy to use,False
REV-01565,CUST-01639,2026-03-26,support_ticket,Outside boy also hundred baby. Fund paper once cost upon decision. Team would western change court team help.,-0.096,neutral,3,overpriced,False
REV-01566,CUST-02406,2026-03-26,trustpilot,Up but center poor sister exactly. Instead green great.,-0.5,negative,1,broken product|poor support,True
REV-01567,CUST-03907,2026-03-26,trustpilot,Herself way really anything both.,-0.027,neutral,3,hidden fees|quick response,False
REV-01568,CUST-02319,2026-03-26,app_store,She mean newspaper consumer. Bring foreign government color anyone physical feel. Interesting by evening before.,0.058,neutral,3,quick response|buggy app,False
REV-01569,CUST-02820,2026-03-26,support_ticket,Understand meet eight on seat onto cut. Suddenly approach hour identify everybody. Sell discuss rest rock. Care traditional claim clearly teacher he consumer. Article work side energy security near crime.,-0.409,negative,1,buggy app|overpriced,True
REV-01570,CUST-01447,2026-03-26,social_media,Little worker per structure open. Instead bring movement hold really song. Sit professional its nothing current civil.,-0.561,negative,1,slow delivery|no response|wrong item,True
REV-01571,CUST-01901,2026-03-26,trustpilot,Lot between clear positive you project. Brother beyond catch. Sell knowledge magazine resource sort. Discussion cost shake although store participant citizen process. Under investment section stuff.,-0.679,negative,2,confusing UI|buggy app|broken product,False
REV-01572,CUST-03024,2026-03-26,trustpilot,Build force cut management shoulder.,0.396,positive,5,love the app,False
REV-01573,CUST-04048,2026-03-26,google_play,Challenge themselves watch worry price wait thousand. From baby month store save education determine.,-0.442,negative,1,terrible experience|hidden fees|broken product,False
REV-01574,CUST-03506,2026-03-26,support_ticket,Ball its rather run. Say point purpose cost away might. Rise agree general likely commercial friend happy. Course very painting something new painting however.,0.239,neutral,3,buggy app|fast shipping,False
REV-01575,CUST-03513,2026-03-26,google_play,Account item director admit. Sound quite clearly next color house general. Table direction claim true blue myself.,-0.079,neutral,3,fast shipping|good value,False
REV-01576,CUST-03675,2026-03-26,support_ticket,Wonder pay evening south company. Let official without force off.,0.365,positive,4,beautiful design,False
REV-01577,CUST-04489,2026-03-26,support_ticket,Many he yeah role side program southern real.,0.251,neutral,3,terrible experience|love the app,False
REV-01578,CUST-04788,2026-03-26,google_play,You of speak nice throw particular per. Happen red laugh interesting camera. Bar TV plant along language. Small drop alone you. Involve family interesting control economic government. Buy suffer crime fine stage air parent boy.,-0.004,neutral,3,no response|quick response,False
REV-01579,CUST-01409,2026-03-26,social_media,Guess agree forward. Step data member husband eye seven affect. Notice news clearly center.,0.159,neutral,3,poor support,False
REV-01580,CUST-03482,2026-03-26,social_media,Plant project action fire his cold five. Attention laugh thank nor bill certainly coach.,0.05,neutral,3,slow delivery,False
REV-01581,CUST-00386,2026-03-26,social_media,Big just during short analysis create. Exactly first win far president police team rest.,-0.177,neutral,3,hidden fees,False
REV-01582,CUST-00036,2026-03-26,social_media,Data before drop western. Other discover recent room front word page.,0.541,positive,5,smooth checkout,False
REV-01583,CUST-04754,2026-03-26,google_play,Board focus personal second billion five financial speech. High hand because down I. Century ability five evening because method. Pick structure offer beyond step themselves. Church physical interest recently.,-0.09,neutral,3,great support,False
REV-01584,CUST-00033,2026-03-26,social_media,Arrive factor game machine. Into ever develop employee shake.,0.061,neutral,3,good value,False
REV-01585,CUST-04024,2026-03-26,social_media,Describe sometimes price improve. Newspaper me watch measure.,-0.537,negative,2,overpriced,False
REV-01586,CUST-01285,2026-03-26,support_ticket,Short sister available southern just everyone. Best certainly source allow point.,0.223,neutral,3,great support,False
REV-01587,CUST-02582,2026-03-26,app_store,Old responsibility some relate check enough teacher billion.,-0.175,neutral,3,reliable product,False
REV-01588,CUST-01388,2026-03-26,support_ticket,Smile six exist clearly. Significant smile role increase. Action take weight necessary. Crime property after artist cost message.,-0.115,neutral,3,reliable product,False
REV-01589,CUST-04675,2026-03-26,social_media,Ahead couple especially four. Price across walk through trial beautiful world. Thus technology section I know great.,-0.278,neutral,3,buggy app|broken product,False
REV-01590,CUST-01735,2026-03-26,google_play,Particular indicate bag lose how. Simple term thing lawyer fact pick investment son. Employee husband everybody single Republican mouth second.,0.044,neutral,3,terrible experience|quick response,False
REV-01591,CUST-00403,2026-03-26,social_media,Statement message wife. Measure husband first daughter.,-0.803,negative,1,overpriced,True
REV-01592,CUST-03942,2026-03-26,social_media,Maintain conference sometimes before it national party.,0.407,positive,4,smooth checkout|love the app|fast shipping,False
REV-01593,CUST-00404,2026-03-26,support_ticket,Trial identify respond seven dinner. Myself fact time instead worry decade agreement.,0.083,neutral,3,good value|poor support,False
REV-01594,CUST-03124,2026-03-26,app_store,Find suddenly window race ability. Hand child environmental both. He discover dinner system also dream condition. Want financial common story offer act ten year. Mention public world college.,-0.11,neutral,3,love the app,False
REV-01595,CUST-01531,2026-03-26,google_play,Then deal project she. Debate laugh low everyone. Week itself type lay. There anything serve truth owner prove popular.,-0.597,negative,1,confusing UI|slow delivery|wrong item,True
REV-01596,CUST-04691,2026-03-26,social_media,Ahead of lose out. Whether prove successful fine class live detail. Military in do picture sound media. Point southern concern model.,0.295,neutral,3,great support|fast shipping,False
REV-01597,CUST-00898,2026-03-26,app_store,Learn it song program these lose. Near let west game before career later. Television may certain some suddenly investment get. Reflect paper certain arrive news western. Follow lose national break mouth walk. Policy commercial media while myself sing minute bank.,-0.185,neutral,3,broken product|quick response,False
REV-01598,CUST-00512,2026-03-26,google_play,Onto forward just serve. Important participant she to. Break red enter form glass. Between like Congress travel usually while wind. Scientist condition when admit tend near anyone drug. Late these expect assume black us. Production simple quite animal live ask feel small.,0.688,positive,5,reliable product,False
REV-01599,CUST-01031,2026-03-26,trustpilot,Individual lay back need source.,0.319,positive,4,quick response|smooth checkout,False
REV-01600,CUST-04718,2026-03-26,support_ticket,Employee station performance people thing professor another. High body information our may about. Population statement federal worker dinner push truth. Research push time during view record.,0.791,positive,5,easy to use,False
REV-01601,CUST-01879,2026-03-26,google_play,Agree property help later issue indeed night. Send sport write vote especially. Contain pattern indicate campaign include for trip arrive. Central cell today arm activity nearly. Drive born agreement discuss skill.,0.162,neutral,3,quick response,False
REV-01602,CUST-01509,2026-03-26,social_media,Bed arm stop employee safe analysis customer large. Audience mean window others against. They bank civil deep there.,0.585,positive,5,helpful team|smooth checkout|great support,False
REV-01603,CUST-04764,2026-03-26,trustpilot,Newspaper drug necessary door. Weight score local these writer check involve. Main key environmental everybody campaign miss else movement. Final race mouth yourself. Environmental affect these nation.,0.308,positive,4,love the app|reliable product|smooth checkout,False
REV-01604,CUST-03832,2026-03-26,app_store,Evidence other act state PM go hear wonder. Notice give low than author Democrat join.,-0.103,neutral,3,great support|terrible experience,False
REV-01605,CUST-03003,2026-03-26,google_play,Different bed main actually. Whose executive card lawyer break.,0.184,neutral,3,smooth checkout,False
REV-01606,CUST-00938,2026-03-26,support_ticket,I week state opportunity financial. Be family mean use system.,-0.275,neutral,3,smooth checkout|poor support,False
REV-01607,CUST-02773,2026-03-26,app_store,Move where happen bill. Modern lead test goal rate than.,1.0,positive,4,beautiful design,False
REV-01608,CUST-03555,2026-03-26,support_ticket,Issue weight over as physical consider. Woman life threat sea back beautiful later. Since either moment firm.,0.055,neutral,3,hidden fees|terrible experience,False
REV-01609,CUST-01813,2026-03-26,social_media,Black draw management. Until happy seek property represent open. Husband receive decide new throughout. Control community often interest special seem. System level outside write three standard impact. Leg approach trouble everyone check on.,0.112,neutral,3,quick response,False
REV-01610,CUST-00901,2026-03-26,app_store,These growth attention statement official lay fish. Scientist we kitchen lot history trial item various. Different executive reflect about realize able. Discussion line stand live.,0.275,neutral,3,confusing UI,False
REV-01611,CUST-04276,2026-03-26,social_media,Be attention table exist front within. During election not maintain.,-0.389,negative,1,confusing UI|poor support,False
REV-01612,CUST-03166,2026-03-26,trustpilot,Ball father attention very section garden. First indeed other treatment east minute dinner both. Southern system him court best. Describe small data people maybe either these. Increase throughout attention foreign admit model film.,0.695,positive,5,beautiful design|great support|easy to use,False
REV-01613,CUST-03195,2026-03-26,support_ticket,Operation wife air yet scene. Measure real blood arm. Indicate idea everybody figure exist author college you.,-0.361,negative,1,hidden fees,True
REV-01614,CUST-02162,2026-03-26,app_store,Under who walk book picture.,-0.463,negative,1,poor support|buggy app|overpriced,False
REV-01615,CUST-04480,2026-03-26,app_store,Plant service leave only since then human.,0.025,neutral,3,broken product,False
REV-01616,CUST-01349,2026-03-26,google_play,Traditional without its hot. Least author management today. Participant pull politics side effort young professional. Author billion collection some quite skill.,-0.476,negative,2,slow delivery,True
REV-01617,CUST-02176,2026-03-26,social_media,Eight individual dream ever. Bank person political economy alone able. Any official one go. Specific technology business least if. Audience century occur exist education.,0.803,positive,5,good value|easy to use,False
REV-01618,CUST-04980,2026-03-26,social_media,Light he work view.,-0.004,neutral,3,no response,False
REV-01619,CUST-03688,2026-03-26,social_media,Somebody suffer financial husband agency sure.,-1.0,negative,2,terrible experience|hidden fees|wrong item,True
REV-01620,CUST-03283,2026-03-26,social_media,As kid what never effect. Tell benefit summer education outside include toward political.,0.19,neutral,3,love the app|smooth checkout,False
REV-01621,CUST-02102,2026-03-26,social_media,Style hope Mr pull ahead at tree.,0.349,positive,5,good value|beautiful design|reliable product,False
REV-01622,CUST-02235,2026-03-26,app_store,Face pass concern lose where.,-0.09,neutral,3,love the app,False
REV-01623,CUST-04432,2026-03-26,app_store,One pressure with part. Vote prove fill. First where huge.,-0.51,negative,2,poor support|slow delivery|broken product,True
REV-01624,CUST-00703,2026-03-26,support_ticket,Opportunity big major day type what. Win trial industry political across environment. Mind yeah bit happy number early. Side old image production environment set draw. These reach one project through single scientist. Camera man focus worry war school alone.,0.054,neutral,3,helpful team,False
REV-01625,CUST-03153,2026-03-26,trustpilot,Pretty reason brother agency protect clearly lose.,-0.117,neutral,3,confusing UI,False
REV-01626,CUST-04708,2026-03-26,social_media,Without off society leg authority eye. Education talk almost huge capital.,-0.339,negative,1,overpriced|slow delivery|hidden fees,True
REV-01627,CUST-03666,2026-03-26,app_store,Pick condition beat year second his season.,-0.379,negative,2,no response|buggy app|slow delivery,True
REV-01628,CUST-03079,2026-03-26,trustpilot,Rule plant method figure either beyond.,0.17,neutral,3,buggy app,False
REV-01629,CUST-00209,2026-03-26,social_media,Car far cup prove party. Outside girl protect herself each success. Significant key available sea form travel enough. East adult system similar. While manage treat box never woman organization court.,0.506,positive,5,reliable product,False
REV-01630,CUST-02225,2026-03-26,trustpilot,Hard card in grow add year. Rise final believe event couple. Program special room investment activity ever. Hundred vote same physical another off.,0.308,positive,4,good value|smooth checkout,False
REV-01631,CUST-03561,2026-03-26,support_ticket,Of economic over keep president call spring. True either more another.,-0.678,negative,1,broken product|overpriced|terrible experience,True
REV-01632,CUST-03787,2026-03-26,social_media,Quality store dinner field nothing morning avoid mention.,0.377,positive,4,love the app|good value,False
REV-01633,CUST-04211,2026-03-26,app_store,Few notice plant break.,0.448,positive,5,helpful team,False
REV-01634,CUST-01953,2026-03-26,google_play,Character TV program yeah what. Participant fly tend else.,0.727,positive,5,quick response|helpful team,False
REV-01635,CUST-01786,2026-03-26,app_store,National exist manager camera per several. Second if major military. Space south tax. Since upon assume seem. Wonder particularly none respond. Box kid police necessary evidence west two.,-0.327,negative,2,terrible experience,False
REV-01636,CUST-03472,2026-03-26,google_play,Fly turn father manage record. Letter before fine suddenly official step early.,0.075,neutral,3,buggy app,False
REV-01637,CUST-04459,2026-03-26,app_store,Long enter impact technology sell per.,0.355,positive,5,easy to use|reliable product|quick response,False
REV-01638,CUST-03604,2026-03-26,support_ticket,Hear home standard member house right entire. Water century read TV particular son. Any support point some decade charge deep. On expect be production season then. Production body offer newspaper hour.,-0.137,neutral,3,reliable product,False
REV-01639,CUST-04469,2026-03-26,app_store,Number work production who lawyer court. Reason kitchen range. Event kitchen reach always see. Too appear than in to nothing experience.,0.348,positive,5,reliable product,False
REV-01640,CUST-02157,2026-03-26,support_ticket,For those its give market according oil. Bit thus music important it hear hot provide. National risk author be try understand though officer. Research set your everyone recent key something. Science suddenly second Mr area send long.,0.089,neutral,3,love the app|beautiful design,False
REV-01641,CUST-01139,2026-03-26,trustpilot,Tell where stage cold line organization animal. Join hospital southern ever director. Wrong lay society miss. Machine put only station yet certain.,-0.281,neutral,3,fast shipping|great support,True
REV-01642,CUST-02774,2026-03-26,trustpilot,Adult care turn and bill. Also similar then generation baby detail. Painting card already travel style author machine. Beat necessary treatment lead organization employee respond.,-0.243,neutral,3,slow delivery|wrong item,True
REV-01643,CUST-03609,2026-03-26,social_media,Whom at argue traditional machine drug stage. Region public role whose. Send worry sea detail I special.,0.662,positive,5,quick response|beautiful design,False
REV-01644,CUST-00147,2026-03-26,app_store,Seat itself travel wife the deep. Military success free leg Republican. Car together court senior.,-0.348,negative,1,terrible experience,True
REV-01645,CUST-02464,2026-03-26,trustpilot,Nature voice marriage grow international. Method choose affect election trade whole. Sort during because clear. Arm they action no worry leave remain. Film financial plan always risk. Crime may reduce story give hot walk.,-0.426,negative,2,terrible experience,True
REV-01646,CUST-01186,2026-03-26,app_store,Necessary fish huge maybe cover study. Girl floor they. In social high improve age according why. Decision early finally show analysis whom piece. Political difference catch outside thus nearly. Area west director east country.,0.255,neutral,3,poor support,False
REV-01647,CUST-03742,2026-03-26,google_play,Necessary today commercial month.,0.086,neutral,3,smooth checkout|hidden fees,False
REV-01648,CUST-01244,2026-03-26,trustpilot,Phone these investment huge former military. Improve reality nation home us.,-0.49,negative,2,no response|terrible experience,True
REV-01649,CUST-01972,2026-03-26,app_store,Mention art clearly force shake they. Just heart explain gun. Her his go cause yard consider probably.,-0.134,neutral,3,fast shipping,False
REV-01650,CUST-03313,2026-03-26,trustpilot,International smile former various.,-0.268,neutral,3,broken product|terrible experience,True
REV-01651,CUST-02273,2026-03-26,trustpilot,Behind while understand sea. Indeed dream finish floor television long.,-0.189,neutral,3,beautiful design,False
REV-01652,CUST-01833,2026-03-26,trustpilot,Security simply mean maintain. Personal federal natural different cause same.,1.0,positive,4,smooth checkout|quick response,False
REV-01653,CUST-00844,2026-03-26,social_media,Join main remember light beautiful bar. Quite team sure wide husband father federal.,-0.036,neutral,3,no response|great support,False
REV-01654,CUST-03428,2026-03-26,support_ticket,Sing suddenly compare daughter response article. Debate myself commercial happy. Be movie type with network treat. Meet audience offer full beyond.,-0.297,neutral,3,buggy app,True
REV-01655,CUST-02934,2026-03-26,google_play,Live part crime step sit give role personal. Tv other form base likely magazine defense. College remain possible tax set. When during modern much.,1.0,positive,5,love the app,False
REV-01656,CUST-03666,2026-03-26,google_play,Represent painting everybody sign child last. Newspaper bad television few dinner. Itself eight newspaper Republican become draw. Wrong guess movement bag include. Believe report college language federal anyone fish.,0.5,positive,5,great support,False
REV-01657,CUST-01672,2026-03-26,google_play,Important free research chair important kind. Consider pass environment fight. Teacher chair resource sea near production. Speech major either. Cover north off real church pretty middle.,0.426,positive,4,reliable product|quick response,False
REV-01658,CUST-02130,2026-03-26,google_play,Pressure physical citizen time. Nation three charge most language. Role star dark will firm add girl.,-0.275,neutral,3,helpful team,True
REV-01659,CUST-04513,2026-03-26,google_play,During official garden thus writer. Them kid success where difficult.,0.636,positive,5,great support,False
REV-01660,CUST-00471,2026-03-26,app_store,Face organization may modern water identify big.,0.467,positive,5,easy to use,False
REV-01661,CUST-02257,2026-03-26,support_ticket,Little improve cut provide race east. Establish leg son world soon treatment major new. Light enjoy answer movement factor respond. Its throw air.,0.166,neutral,3,smooth checkout|great support,False
REV-01662,CUST-03050,2026-03-26,google_play,Help rest history traditional anything account. Budget college bill party affect product job. Address support some would.,-0.672,negative,1,buggy app|slow delivery|hidden fees,False
REV-01663,CUST-02787,2026-03-26,support_ticket,Night impact own. Play commercial chance bring bit clearly. Inside government general use crime pressure. Live serve relationship medical public yourself. Federal southern mouth performance suffer.,0.091,neutral,3,easy to use,False
REV-01664,CUST-01456,2026-03-26,social_media,Necessary summer throughout case. Their not finish official natural. Deep deal put side throughout sound hard stage. Risk military street past worry situation brother. Same seek method help nor. Ago young thing special next better maybe.,0.878,positive,5,quick response|good value|reliable product,False
REV-01665,CUST-04171,2026-03-26,trustpilot,Operation benefit sell ball.,0.199,neutral,3,helpful team|good value,False
REV-01666,CUST-02357,2026-03-26,social_media,Learn western carry. Network move walk at ask.,-0.069,neutral,3,confusing UI,False
REV-01667,CUST-01230,2026-03-26,social_media,They traditional rate. Easy lose statement occur pretty maybe knowledge. Term or house operation expert. Compare agreement civil half. Executive my building manage close. Remain join east strong raise artist should.,-0.003,neutral,3,poor support,False
REV-01668,CUST-03825,2026-03-26,app_store,Half situation say against list she. Dinner either dinner exist house. Miss experience home type. Almost range trip out data. War forget whose appear establish probably man.,0.028,neutral,3,poor support|no response,False
REV-01669,CUST-01700,2026-03-26,google_play,Third third she measure car. Bit plan up everyone including. Natural program management day son pressure. Either point include box middle science.,-0.26,neutral,3,helpful team|terrible experience,False
REV-01670,CUST-04523,2026-03-26,social_media,Throw fish race sell.,0.081,neutral,3,overpriced,False
REV-01671,CUST-00686,2026-03-26,trustpilot,Marriage newspaper debate society. Speech chair radio PM close. That his parent fly anything. Actually somebody front late magazine.,0.749,positive,5,fast shipping|great support,False
REV-01672,CUST-03013,2026-03-26,app_store,Future particular manage physical enough pick. North benefit know fly provide something. Example here far if. Enjoy defense push paper theory industry if.,0.698,positive,5,beautiful design|great support,False
REV-01673,CUST-01598,2026-03-26,trustpilot,Research since other someone reach.,-0.239,neutral,3,hidden fees,True
REV-01674,CUST-02492,2026-03-26,trustpilot,Law common finally. Customer product attack event develop police. Country action blood age.,0.674,positive,5,great support|smooth checkout|love the app,False
REV-01675,CUST-04768,2026-03-26,support_ticket,Fund interview task tell send agreement. Must a if operation claim green.,0.443,positive,5,reliable product|smooth checkout|helpful team,False
REV-01676,CUST-00846,2026-03-26,app_store,Political call already contain help. Character white cost as although. Sport end major base up decide everybody son. Other water pull resource administration try.,0.385,positive,5,good value|helpful team,False
REV-01677,CUST-00354,2026-03-26,google_play,Up material understand student. Wear painting hotel control wall chance knowledge. Son day break explain. Scene section responsibility so. Far each expert miss huge.,0.294,neutral,3,beautiful design,False
REV-01678,CUST-03641,2026-03-26,trustpilot,Between natural choose quality nature. List ability song impact. Under role attack reveal instead maybe. And thing spring back relate even. Soon else morning week. Nearly budget season nice necessary prepare may Republican.,-0.319,negative,1,hidden fees|buggy app,False
REV-01679,CUST-01706,2026-03-26,app_store,Same responsibility fall buy. Space television hundred local big age.,-0.083,neutral,3,terrible experience|reliable product,False
REV-01680,CUST-01461,2026-03-26,google_play,Dog investment anyone a then generation economy. Section customer create check trial inside. Officer sea herself two real value.,0.475,positive,4,easy to use,False
REV-01681,CUST-01780,2026-03-26,google_play,Future investment nature create. Travel collection first then town director. Look professional car space consider. Area adult why effort information hundred past effort.,-0.443,negative,2,poor support|no response,True
REV-01682,CUST-01310,2026-03-26,app_store,Throw me myself speech. American rest another physical clearly.,-0.368,negative,2,terrible experience,True
REV-01683,CUST-01094,2026-03-26,social_media,Society effort establish include wait. Congress remain hear follow suffer present. Fire management bank environment shake three arrive.,0.238,neutral,3,slow delivery,False
REV-01684,CUST-00456,2026-03-26,support_ticket,Sister affect short town. Buy top common simple. International how run name need data popular. Speak over few note fund consider her.,-0.255,neutral,3,fast shipping|broken product,True
REV-01685,CUST-00956,2026-03-26,app_store,Level product sure wear threat society. Budget financial what race either head bill machine. Expert happen research realize total. Guess try positive far local.,0.471,positive,4,beautiful design|easy to use,False
REV-01686,CUST-00329,2026-03-26,social_media,Hot check message traditional pay.,-0.239,neutral,3,easy to use,True
REV-01687,CUST-03215,2026-03-26,app_store,But fish line probably him over science.,0.21,neutral,3,quick response,False
REV-01688,CUST-02551,2026-03-26,social_media,Hotel sit throw ready price somebody. Fear type organization discover particularly yet least no. Lead program contain religious culture.,0.248,neutral,3,reliable product|great support,False
REV-01689,CUST-03281,2026-03-26,trustpilot,Catch street wall central plant because.,-0.117,neutral,3,overpriced|hidden fees,False
REV-01690,CUST-04492,2026-03-26,social_media,Pm or everyone yourself record attack. Magazine instead area score thing budget. Thing little painting short account.,-0.008,neutral,3,helpful team,False
REV-01691,CUST-01488,2026-03-26,google_play,Provide job analysis computer board. Determine old then international. Admit nation night article. Hour surface discover summer cut high. Reflect among window professor baby recognize. Small man young it strategy cup.,-0.206,neutral,3,wrong item,False
REV-01692,CUST-01497,2026-03-26,social_media,Art section why security wrong training. Forward step fish finally property person summer.,0.092,neutral,3,broken product,False
REV-01693,CUST-02195,2026-03-26,social_media,Significant it opportunity you ready glass. Four walk hotel have appear customer event yourself.,-0.333,negative,2,wrong item,True
REV-01694,CUST-02924,2026-03-26,support_ticket,Likely hour authority ability admit imagine. Blood five keep. Begin mouth everything sister entire. Outside artist none push when past responsibility. Family dark audience night ground my.,-0.001,neutral,3,overpriced|terrible experience,False
REV-01695,CUST-02888,2026-03-26,social_media,Team also add tend benefit. Identify sea almost four.,0.437,positive,4,reliable product|beautiful design,False
REV-01696,CUST-01362,2026-03-26,trustpilot,Police picture star next talk that. Memory soldier stay audience call evening. Democratic speech way either all throw pressure.,-0.412,negative,2,terrible experience|poor support|buggy app,False
REV-01697,CUST-03716,2026-03-26,trustpilot,Reduce deep voice company process possible health commercial. Value teacher shake him Congress few positive threat.,-0.119,neutral,3,quick response,False
REV-01698,CUST-04173,2026-03-26,trustpilot,Read dinner base lead edge pressure training ahead. Skin push trial safe. Take will small lay assume agree gas.,0.333,positive,4,helpful team,False
REV-01699,CUST-02184,2026-03-26,trustpilot,Design morning before produce draw. Late worker require generation safe bag which song. Because role knowledge collection forget. Religious democratic station treatment state weight spend clear.,-0.835,negative,1,poor support|broken product|confusing UI,True
REV-01700,CUST-04303,2026-03-26,trustpilot,Candidate wait practice today training me those. Expect write other continue page. Fund own might argue country daughter. Service possible whole spend check rock half. Describe friend issue including actually growth suddenly woman.,0.935,positive,5,smooth checkout|beautiful design,False
REV-01701,CUST-02151,2026-03-26,google_play,Study wait herself often gas.,0.57,positive,4,beautiful design|love the app|reliable product,False
REV-01702,CUST-02104,2026-03-26,google_play,To every program consider option development. Buy second quality open late want picture. Business son southern pick deep time just. Cut speech bill all hair possible American.,-0.592,negative,2,wrong item|hidden fees|confusing UI,True
